stop_id_modified_from,stop_id_modified_to,time_modified,speed,number_of_trips,average_time
,,0.007222222,38.2194769,,
,,0.009722222,36.63114051,,
,,0.005,71.22721603,,
,,0.006666667,53.42040935,,
,,0.004722222,75.41705581,,
,,0.006388889,55.74303766,,
,,0.006388889,55.74303766,,
,,0.004722222,75.41705581,,
,,0.005555556,64.1044893,,
,,0.005277778,67.47841234,,
,,0.007222222,49.31115107,,
,,0.005555556,64.1044893,,
,,0.006111111,58.27681417,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.006388889,55.74303766,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.005833333,61.05190294,,
,,0.006111111,58.27681417,,
,,0.006111111,58.27681417,,
,,0.006111111,58.27681417,,
,,0.006388889,55.74303766,,
,,0.013888889,52.42302041,,
,,0.013888889,52.42302041,,
,,0.04,18.20243779,,
,,0.011666667,62.40835635,,
,,0.010277778,70.84191851,,
,,0.016388889,44.42628854,,
,,0.013333333,54.60731473,,
,,0.013333333,54.60731473,,
,,0.013333333,54.60731473,,
,,0.104166667,6.989736088,,
,,0.014444444,50.40675235,,
,,0.014444444,50.40675235,,
,,0.019166667,27.00605589,,
,,0.02,25.88080401,,
,,0.025,20.70464321,,
,,0.043055556,12.02205077,,
,,0.018888889,27.40320408,,
,,0.032222222,16.06394743,,
,,0.028333333,18.26880304,,
,,0.032222222,16.06394743,,
,,0.032222222,16.06394743,,
,,0.019166667,27.00605589,,
,,0.023055556,22.4508175,,
,,0.018055556,29.28701361,,
,,0.011111111,47.59139877,,
,,0.019444444,27.19508536,,
,,0.042777778,12.36140209,,
,,0.010833333,48.81169206,,
,,0.018055556,29.28701361,,
,,0.013888889,38.07311833,,
,,0.0075,70.50577524,,
,,0.011944444,44.27106982,,
,,0.0075,70.50577524,,
,,0.0075,70.50577524,,
,,0.011388889,46.43063203,,
,,0.011111111,47.59139877,,
,,0.011111111,47.59139877,,
,,0.011111111,47.59139877,,
,,0.010555556,27.76832271,,
,,0.010555556,27.76832271,,
,,0.010555556,27.76832271,,
,,0.006944444,42.207855,,
,,0.010833333,27.05631641,,
,,0.006944444,42.207855,,
,,0.006944444,42.207855,,
,,0.009444444,31.03518697,,
,,0.021944444,13.35691555,,
,,0.010555556,27.76832271,,
,,0.010555556,27.76832271,,
,,0.011111111,26.37990795,,
,,0.005833333,49.21331545,,
,,0.0075,38.27702094,,
,,0.0075,38.27702094,,
,,0.0075,38.27702094,,
,,0.252777778,30.89350952,,
,,0.027222222,30.91547662,,
,,0.030833333,34.48988972,,
,,0.004166667,60.68176997,,
,,0.042222222,26.44589577,,
,,0.02,41.13449563,,
,,0.015833333,55.47699773,,
,,0.012222222,48.57505603,,
,,0.010833333,39.58319128,,
,,0.0275,32.73606304,,
,,0.032777778,40.24222953,,
,,0.044166667,36.19840071,,
,,0.030277778,38.5793409,,
,,0.015833333,24.66817739,,
,,0.006666667,30.88284724,,
,,0.02,40.62014293,,
,,0.001666667,105.7032854,,
,,0.001944444,90.60285485,,
,,0.001666667,105.7032854,,
,,0.0025,70.468871,,
,,0.001944444,90.60285485,,
,,0.001944444,90.60285485,,
,,0.003611111,48.78614296,,
,,0.001111111,158.5549756,,
,,0.003055556,57.65634061,,
,,0.003055556,57.65634061,,
,,0.011944444,31.89230459,,
,,0.010555556,36.0886576,,
,,0.012777778,29.81237006,,
,,0.011944444,31.89230459,,
,,0.007777778,48.97746455,,
,,0.021388889,17.80998752,,
,,0.013888889,27.42738071,,
,,0.013888889,27.42738071,,
,,0.002777778,68.58617167,,
,,0.001388889,137.1723433,,
,,0.003055556,62.35106108,,
,,0.002777778,68.58617167,,
,,0.002777778,68.58617167,,
,,0.004166667,45.72411445,,
,,0.005277778,36.09798646,,
,,0.005277778,36.09798646,,
,,0.019722222,33.33244095,,
,,0.015833333,41.51935668,,
,,0.018055556,36.40928035,,
,,0.019722222,33.33244095,,
,,0.018611111,35.32243724,,
,,0.0225,29.21732446,,
,,0.023055556,28.51329199,,
,,0.010277778,47.76518997,,
,,0.009166667,53.55490918,,
,,0.011666667,42.07885754,,
,,0.010277778,47.76518997,,
,,0.010277778,47.76518997,,
,,0.013333333,36.81900232,,
,,0.011388889,43.10517195,,
,,0.011388889,43.10517195,,
,,0.011388889,43.10517195,,
,,0.007222222,49.23794212,,
,,0.006388889,55.66027972,,
,,0.008055556,44.14435811,,
,,0.007222222,49.23794212,,
,,0.0075,47.41431318,,
,,0.008888889,40.00582624,,
,,0.0075,47.41431318,,
,,0.0075,47.41431318,,
,,0.008055556,44.14435811,,
,,0.012777778,38.82897085,,
,,0.013888889,35.72265352,,
,,0.012777778,38.82897085,,
,,0.012777778,38.82897085,,
,,0.013055556,38.00282191,,
,,0.016666667,29.76887758,,
,,0.011388889,43.56421153,,
,,0.011388889,43.56421153,,
,,0.014444444,34.34870664,,
,,0.011388889,41.72559971,,
,,0.010277778,46.23647481,,
,,0.011388889,41.72559971,,
,,0.011388889,41.72559971,,
,,0.009722222,48.87856126,,
,,0.013055556,36.39892652,,
,,0.010555556,45.01972455,,
,,0.010555556,45.01972455,,
,,0.010833333,43.86537583,,
,,0.018055556,39.88425892,,
,,0.022222222,32.40596149,,
,,0.018055556,39.88425892,,
,,0.018055556,39.88425892,,
,,0.021666667,33.23688274,,
,,0.021388889,33.66853091,,
,,0.015,48.00883136,,
,,0.015,48.00883136,,
,,0.021388889,33.66853091,,
,,0.024166667,29.79858457,,
,,0.004444444,59.49464382,,
,,0.005,52.88412255,,
,,0.004444444,59.49464382,,
,,0.004444444,59.49464382,,
,,0.005,52.88412255,,
,,0.005555556,47.59570649,,
,,0.005277778,50.10074557,,
,,0.005277778,50.10074557,,
,,0.005555556,47.59570649,,
,,0.005833333,45.32925049,,
,,0.019722222,36.70353352,,
,,0.019722222,36.70353352,,
,,0.010555556,52.6611828,,
,,0.008333333,66.70417035,,
,,0.008888889,62.53515642,,
,,0.008333333,66.70417035,,
,,0.011666667,47.6458327,,
,,0.008888889,62.53515642,,
,,0.014722222,37.75707662,,
,,0.014722222,37.75707662,,
,,0.012777778,40.29334908,,
,,0.013611111,37.8264103,,
,,0.014722222,34.97158713,,
,,0.013611111,37.8264103,,
,,0.016111111,31.95679487,,
,,0.012222222,42.12486644,,
,,0.016666667,30.89156754,,
,,0.016666667,30.89156754,,
,,0.015833333,30.7818898,,
,,0.015833333,30.7818898,,
,,0.0175,27.85028066,,
,,0.02,24.36899557,,
,,0.0175,27.85028066,,
,,0.022222222,21.93209624,,
,,0.017222222,28.2994791,,
,,0.020277778,24.03517345,,
,,0.020277778,24.03517345,,
,,0.020833333,35.32461658,,
,,0.018333333,40.14160983,,
,,0.018333333,40.14160983,,
,,0.016111111,45.67838309,,
,,0.016111111,45.67838309,,
,,0.017222222,42.73139089,,
,,0.015277778,48.16993022,,
,,0.015277778,48.16993022,,
,,0.013055556,62.29505668,,
,,0.014166667,57.40917048,,
,,0.014166667,57.40917048,,
,,0.016944444,47.99783345,,
,,0.015,54.2197734,,
,,0.016944444,47.99783345,,
,,0.016666667,48.79779508,,
,,0.018611111,43.69951912,,
,,0.022222222,36.59834741,,
,,0.022222222,36.59834741,,
,,0.003611111,65.18407432,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003055556,77.03571062,,
,,0.003055556,77.03571062,,
,,0.018055556,41.48832778,,
,,0.020277778,36.94166223,,
,,0.020277778,36.94166223,,
,,0.019722222,37.98227328,,
,,0.024166667,30.99702684,,
,,0.024166667,30.99702684,,
,,0.006388889,57.66184099,,
,,0.012222222,30.14141795,,
,,0.012222222,30.14141795,,
,,0.013888889,26.5244471,,
,,0.008333333,44.20741396,,
,,0.008333333,44.20741396,,
,,0.010555556,41.92931024,,
,,0.011666667,37.93604311,,
,,0.008611111,51.39722183,,
,,0.008611111,51.39722183,,
,,0.010555556,41.92931024,,
,,0.009722222,45.52325408,,
,,0.007222222,61.28130405,,
,,0.014722222,30.06252604,,
,,0.014722222,30.06252604,,
,,0.013055556,35.95455979,,
,,0.011111111,42.24660961,,
,,0.005833333,80.46973638,,
,,0.005555556,84.49321161,,
,,0.005555556,84.49321161,,
,,0.011666667,40.23486474,,
,,0.005833333,80.46973638,,
,,0.003333333,140.8220447,,
,,0.015277778,30.72480623,,
,,0.015277778,30.72480623,,
,,0.008611111,38.43753057,,
,,0.01,33.09898423,,
,,0.009444444,35.04598495,,
,,0.008888889,37.23635679,,
,,0.008888889,37.23635679,,
,,0.008888889,37.23635679,,
,,0.009722222,34.04467027,,
,,0.009444444,35.04598495,,
,,0.009444444,35.04598495,,
,,0.007222222,42.67092813,,
,,0.005833333,52.83067432,,
,,0.009166667,33.61951688,,
,,0.006944444,44.37776673,,
,,0.006944444,44.37776673,,
,,0.008888889,34.6701276,,
,,0.008611111,35.78851973,,
,,0.009444444,32.63071028,,
,,0.009444444,32.63071028,,
,,0.008611111,42.437909,,
,,0.02,22.63323025,,
,,0.021944444,28.81853938,,
,,0.0125,39.49852756,,
,,0.019166667,25.75990883,,
,,0.005833333,39.53876382,,
,,0.004166667,55.35426175,,
,,0.029722222,17.08440686,,
,,0.005555556,98.7030309,,
,,0.005833333,94.00289946,,
,,0.006111111,89.7300369,,
,,0.005555556,98.7030309,,
,,0.01,47.50046908,,
,,0.010555556,45.0004425,,
,,0.019722222,24.88962625,,
,,0.007777778,63.37535328,,
,,0.0075,65.72259047,,
,,0.026111111,18.87776543,,
,,0.008611111,57.24225695,,
,,0.011666667,42.25023552,,
,,0.010555556,46.6976281,,
,,0.011111111,44.36274901,,
,,0.010277778,47.95972714,,
,,0.008333333,59.15033379,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.006666667,73.93791058,,
,,0.006666667,73.93791058,,
,,0.008611111,53.72662802,,
,,0.009722222,47.58644243,,
,,0.008611111,53.72662802,,
,,0.0075,61.68612767,,
,,0.009166667,50.47046626,,
,,0.009166667,50.47046626,,
,,0.009166667,50.47046626,,
,,0.009722222,47.58644243,,
,,0.008055556,57.4319088,,
,,0.009444444,48.98604487,,
,,0.008611111,53.72662802,,
,,0.008611111,53.72662802,,
,,0.008333333,55.51751712,,
,,0.009444444,48.98604487,,
,,0.009444444,48.98604487,,
,,0.009722222,43.5140131,,
,,0.008333333,50.76634949,,
,,0.016388889,25.81339684,,
,,0.011111111,38.07476097,,
,,0.010555556,40.07869367,,
,,0.014722222,28.73566881,,
,,0.013888889,30.45980823,,
,,0.015,28.20352637,,
,,0.014722222,28.73566881,,
,,0.015833333,26.7191308,,
,,0.015833333,26.7191308,,
,,0.016666667,25.38317322,,
,,0.011388889,37.14610753,,
,,0.040555556,12.50132554,,
,,0.0175,28.97132617,,
,,0.009444444,53.68216573,,
,,0.008611111,58.87721201,,
,,0.0075,67.59976107,,
,,0.008611111,58.87721201,,
,,0.01,50.6998208,,
,,0.008333333,60.83978739,,
,,0.0075,67.59976107,,
,,0.008611111,58.87721201,,
,,0.008611111,58.87721201,,
,,0.007777778,65.18548202,,
,,0.012222222,41.48167232,,
,,0.012222222,41.48167232,,
,,0.000555556,686.0237991,,
,,0.019444444,19.6006961,,
,,0.051666667,7.376605844,,
,,0.000555556,686.0237991,,
,,0.020277778,18.79518741,,
,,0.020277778,18.79518741,,
,,0.019722222,19.32462974,,
,,0.018055556,29.28701361,,
,,0.011111111,47.59139877,,
,,0.019444444,27.19508536,,
,,0.042777778,12.36140209,,
,,0.010833333,48.81169206,,
,,0.018055556,29.28701361,,
,,0.013888889,38.07311833,,
,,0.0075,70.50577524,,
,,0.011944444,44.27106982,,
,,0.0075,70.50577524,,
,,0.0075,70.50577524,,
,,0.011388889,46.43063203,,
,,0.011111111,47.59139877,,
,,0.011111111,47.59139877,,
,,0.011111111,47.59139877,,
,,0.010555556,27.76832271,,
,,0.010555556,27.76832271,,
,,0.010555556,27.76832271,,
,,0.006944444,42.207855,,
,,0.010833333,27.05631641,,
,,0.006944444,42.207855,,
,,0.006944444,42.207855,,
,,0.009444444,31.03518697,,
,,0.021944444,13.35691555,,
,,0.010555556,27.76832271,,
,,0.010555556,27.76832271,,
,,0.011111111,26.37990795,,
,,0.014722222,28.85594104,,
,,0.009166667,46.34438777,,
,,0.141388889,3.850632904,,
,,0.024444444,22.2724112,,
,,0.028611111,19.0288559,,
,,0.024444444,22.2724112,,
,,0.034444444,15.80622722,,
,,0.033055556,16.47035398,,
,,0.028611111,19.0288559,,
,,0.147222222,3.698060665,,
,,0.020555556,27.4216813,,
,,0.0225,25.05190692,,
,,0.007222222,50.04637724,,
,,0.008055556,44.86916195,,
,,0.014166667,36.27765566,,
,,0.01,51.39334673,,
,,0.012222222,42.04910264,,
,,0.0125,41.11467739,,
,,0.016666667,30.83600742,,
,,0.010277778,50.00433628,,
,,0.011666667,44.0514388,,
,,0.011111111,46.25401252,,
,,0.010555556,48.6884317,,
,,0.015277778,33.63928101,,
,,0.010277778,50.00433628,,
,,0.011111111,46.25401252,,
,,0.011666667,44.0514388,,
,,0.015277778,33.63928101,,
,,0.009722222,52.86172928,,
,,0.011666667,44.0514388,,
,,0.006111111,41.49328097,,
,,0.007222222,35.10969972,,
,,0.004444444,57.053266,,
,,0.004166667,60.85680611,,
,,0.010555556,24.02242437,,
,,0.003611111,70.21939944,,
,,0.005277778,48.04484875,,
,,0.008888889,28.52662979,,
,,0.005555556,45.64260458,,
,,0.007777778,32.60186209,,
,,0.003333333,76.07102133,,
,,0.005,50.71400915,,
,,0.003888889,65.20372418,,
,,0.012777778,19.84461193,,
,,0.004444444,57.053266,,
,,0.004444444,57.053266,,
,,0.023333333,29.46629093,,
,,0.005,49.74958566,,
,,0.004722222,52.67603435,,
,,0.009444444,45.13603916,,
,,0.009166667,46.50379405,,
,,0.010833333,39.34936683,,
,,0.01,42.62847943,,
,,0.019444444,12.83771334,,
,,0.013333333,18.72166533,,
,,0.006111111,40.84726953,,
,,0.009166667,27.23151153,,
,,0.025,11.60611839,,
,,0.024722222,11.73652432,,
,,0.010833333,26.78335096,,
,,0.006944444,41.78202889,,
,,0.008888889,49.5891558,,
,,0.014722222,29.94062319,,
,,0.01,44.07925015,,
,,0.012222222,36.06484169,,
,,0.009722222,45.33865833,,
,,0.0075,36.9226581,,
,,0.014722222,18.8096563,,
,,0.024722222,11.20125593,,
,,0.034166667,8.10497365,,
,,0.007777778,31.35300167,,
,,0.011666667,20.90200111,,
,,0.006944444,35.11536512,,
,,0.0075,32.51422488,,
,,0.009166667,26.60254667,,
,,0.008055556,30.27186288,,
,,0.01,24.38566866,,
,,0.023055556,10.57691632,,
,,0.011666667,20.90200111,,
,,0.010277778,23.72659602,,
,,0.009444444,25.82012098,,
,,0.004444444,67.80484954,,
,,0.003888889,77.49124665,,
,,0.005277778,57.09881255,,
,,0.004166667,72.32515982,,
,,0.005555556,54.24386986,,
,,0.005277778,57.09881255,,
,,0.006666667,45.20322624,,
,,0.005833333,51.66083553,,
,,0.013888889,21.69754951,,
,,0.003888889,77.49124665,,
,,0.004444444,67.80484954,,
,,0.005833333,51.66083553,,
,,0.015277778,33.82259751,,
,,0.0075,68.89788481,,
,,0.015277778,33.82259751,,
,,0.0075,68.89788481,,
,,0.0075,68.89788481,,
,,0.015555556,33.21862209,,
,,0.015833333,32.63584086,,
,,0.010555556,48.9537582,,
,,0.015833333,32.63584086,,
,,0.008888889,58.13258959,,
,,0.009722222,53.14979807,,
,,0.009722222,53.14979807,,
,,0.008333333,62.00809881,,
,,0.013888889,37.2048575,,
,,0.011388889,45.37177736,,
,,0.0075,68.89788481,,
,,0.015,34.44894241,,
,,0.018055556,28.61912068,,
,,0.008055556,64.14630301,,
,,0.012222222,42.27824827,,
,,0.015555556,33.21862209,,
,,0.024722222,20.90160569,,
,,0.013888889,37.2048575,,
,,0.020277778,25.48277904,,
,,0.0225,16.25923683,,
,,0.008055556,45.41372794,,
,,0.010277778,35.59454472,,
,,0.024444444,14.96588872,,
,,0.022777778,16.06095329,,
,,0.013888889,26.33996345,,
,,0.023055556,15.86744768,,
,,0.030833333,11.86484862,,
,,0.010277778,35.59454472,,
,,0.011111111,32.92495491,,
,,0.033055556,11.06721147,,
,,0.015,39.43131903,,
,,0.011666667,50.69740873,,
,,0.0125,47.31758284,,
,,0.014722222,40.17530679,,
,,0.013055556,45.30406713,,
,,0.013055556,45.30406713,,
,,0.016388889,36.08968158,,
,,0.018333333,32.26198888,,
,,0.0125,47.31758284,,
,,0.011388889,51.93393187,,
,,0.010833333,54.59721264,,
,,0.015555556,38.02305655,,
,,0.011666667,50.7006103,,
,,0.013611111,43.45766757,,
,,0.030555556,19.35841511,,
,,0.023055556,31.22209983,,
,,0.026388889,27.27825605,,
,,0.032222222,25.22159829,,
,,0.017222222,27.71901174,,
,,0.013333333,35.80372393,,
,,0.014444444,33.04959151,,
,,0.014722222,32.42601381,,
,,0.02,23.86914869,,
,,0.013333333,35.80372393,,
,,0.016944444,28.17342215,,
,,0.014166667,33.69762089,,
,,0.023055556,20.70576714,,
,,0.021111111,22.61287783,,
,,0.015833333,30.15050425,,
,,0.021111111,22.61287783,,
,,0.001666667,83.93428958,,
,,0.004166667,33.57371986,,
,,0.011666667,24.42135956,,
,,0.008055556,35.36886463,,
,,0.029722222,16.89102296,,
,,0.0125,25.13644207,,
,,0.020277778,15.49506686,,
,,0.014444444,21.75269092,,
,,0.014444444,21.75269092,,
,,0.017222222,18.24419206,,
,,0.009444444,33.26882195,,
,,0.011111111,29.39121308,,
,,0.011666667,27.99163043,,
,,0.006666667,48.9853522,,
,,0.009444444,34.57789903,,
,,0.009444444,34.57789903,,
,,0.008333333,39.18828529,,
,,0.009722222,33.58995824,,
,,0.010555556,30.93811742,,
,,0.010555556,30.93811742,,
,,0.013055556,25.01379727,,
,,0.009722222,33.58995824,,
,,0.013333333,33.60736396,,
,,0.014444444,31.0221823,,
,,0.012222222,36.66257862,,
,,0.012222222,36.66257862,,
,,0.011666667,38.4084139,,
,,0.011666667,38.4084139,,
,,0.008055556,55.62597727,,
,,0.011944444,37.51519744,,
,,0.0125,35.847854,,
,,0.0125,35.847854,,
,,0.0125,35.847854,,
,,0.0125,35.847854,,
,,0.015,29.87321166,,
,,0.013333333,33.60736396,,
,,0.012777778,32.78774302,,
,,0.012777778,32.78774302,,
,,0.012777778,32.78774302,,
,,0.0125,33.51636011,,
,,0.011388889,36.78624855,,
,,0.011388889,36.78624855,,
,,0.009722222,43.09246399,,
,,0.011944444,35.07526189,,
,,0.011944444,35.07526189,,
,,0.011666667,35.91038481,,
,,0.010555556,39.69042478,,
,,0.01,41.89545014,,
,,0.01,41.89545014,,
,,0.011111111,37.70590551,,
,,0.011111111,37.70590551,,
,,0.013333333,31.42158839,,
,,0.011111111,37.70590551,,
,,0.011388889,39.3052223,,
,,0.011388889,39.3052223,,
,,0.012222222,36.62532181,,
,,0.012222222,36.62532181,,
,,0.011666667,38.36938296,,
,,0.011666667,38.36938296,,
,,0.010555556,42.4082648,,
,,0.011666667,38.36938296,,
,,0.011666667,38.36938296,,
,,0.012222222,36.62532181,,
,,0.010555556,42.4082648,,
,,0.010277778,43.55443501,,
,,0.010277778,43.55443501,,
,,0.012222222,36.62532181,,
,,0.012222222,36.62532181,,
,,0.012777778,35.03291526,,
,,0.011666667,38.36938296,,
,,0.013333333,41.70428794,,
,,0.013333333,41.70428794,,
,,0.014444444,38.49626601,,
,,0.014722222,37.76992078,,
,,0.013888889,40.0361151,,
,,0.013888889,40.0361151,,
,,0.014166667,39.25109263,,
,,0.014444444,38.49626601,,
,,0.014444444,38.49626601,,
,,0.015277778,36.39646803,,
,,0.013333333,41.70428794,,
,,0.013333333,41.70428794,,
,,0.015277778,36.39646803,,
,,0.014722222,37.76992078,,
,,0.014722222,37.76992078,,
,,0.006111111,46.18440777,,
,,0.006111111,46.18440777,,
,,0.005833333,48.38366717,,
,,0.006111111,46.18440777,,
,,0.006944444,40.6422807,,
,,0.006111111,46.18440777,,
,,0.006111111,46.18440777,,
,,0.025277778,21.92101277,,
,,0.0125,43.18843384,,
,,0.034444444,20.18682126,,
,,0.015555556,39.11555752,,
,,0.020277778,39.11913694,,
,,0.056111111,14.49099536,,
,,0.025833333,35.29476077,,
,,0.020277778,44.96455717,,
,,0.025555556,35.67839839,,
,,0.025277778,36.07046902,,
,,0.025277778,36.07046902,,
,,0.020277778,44.96455717,,
,,0.005,182.3562616,,
,,0.005,182.3562616,,
,,0.005,182.3562616,,
,,0.005,182.3562616,,
,,0.015555556,26.25183776,,
,,0.016111111,25.34660288,,
,,0.014722222,27.73779205,,
,,0.011666667,35.00245035,,
,,0.014444444,28.27121157,,
,,0.013888889,29.4020589,,
,,0.013888889,29.4020589,,
,,0.011666667,35.00245035,,
,,0.017222222,23.71133832,,
,,0.014166667,28.82554749,,
,,0.013611111,30.0021014,,
,,0.013611111,30.0021014,,
,,0.013888889,29.4020589,,
,,0.013611111,30.0021014,,
,,0.013888889,29.4020589,,
,,0.013888889,29.4020589,,
,,0.013888889,29.4020589,,
,,0.015555556,26.25183776,,
,,0.017777778,22.97035841,,
,,0.010555556,41.49495766,,
,,0.008888889,49.27526368,,
,,0.010555556,41.49495766,,
,,0.010555556,41.49495766,,
,,0.012222222,35.83655651,,
,,0.010555556,41.49495766,,
,,0.013611111,32.1797647,,
,,0.013611111,32.1797647,,
,,0.022777778,19.22937125,,
,,0.01,43.80023493,,
,,0.011944444,36.6699655,,
,,0.011944444,36.6699655,,
,,0.011944444,36.6699655,,
,,0.011388889,38.45874249,,
,,0.022222222,19.71010592,,
,,0.010833333,38.64973328,,
,,0.005833333,71.77807799,,
,,0.005833333,71.77807799,,
,,0.01,41.8705431,,
,,0.005833333,71.77807799,,
,,0.011666667,35.88903592,,
,,0.007222222,57.97459992,,
,,0.007222222,57.97459992,,
,,0.009722222,43.06684532,,
,,0.011388889,36.76437895,,
,,0.006944444,60.29358592,,
,,0.006944444,60.29358592,,
,,0.006944444,60.29358592,,
,,0.007777778,53.83355388,,
,,0.006666667,62.80581151,,
,,0.004166667,48.60937449,,
,,0.003611111,56.087746,,
,,0.003611111,56.087746,,
,,0.002777778,72.91406173,,
,,0.004722222,42.89063,,
,,0.003888889,52.08147534,,
,,0.003055556,66.28550632,,
,,0.003055556,66.28550632,,
,,0.003333333,60.76172904,,
,,0.003888889,52.08147534,,
,,0.0025,81.01563062,,
,,0.0025,81.01563062,,
,,0.0025,81.01563062,,
,,0.004444444,45.57129678,,
,,0.005,40.50781531,,
,,0.010833333,41.17174497,,
,,0.007777778,57.34635567,,
,,0.007777778,57.34635567,,
,,0.01,44.60272235,,
,,0.010277778,43.39724243,,
,,0.011111111,40.14245052,,
,,0.009722222,45.87708689,,
,,0.009722222,45.87708689,,
,,0.008888889,50.17806201,,
,,0.010555556,42.25520887,,
,,0.010277778,43.39724243,,
,,0.008055556,55.36889365,,
,,0.008055556,55.36889365,,
,,0.008055556,55.36889365,,
,,0.011388889,39.16336558,,
,,0.011111111,40.14245052,,
,,0.009722222,41.78902903,,
,,0.008611111,47.18116134,,
,,0.008611111,47.18116134,,
,,0.010555556,38.48989266,,
,,0.009722222,41.78902903,,
,,0.010555556,38.48989266,,
,,0.009166667,44.32169483,,
,,0.008888889,45.70674889,,
,,0.01,40.62822174,,
,,0.009166667,44.32169483,,
,,0.010833333,37.50297507,,
,,0.010277778,39.53016084,,
,,0.011111111,36.56539993,,
,,0.034166667,33.0941519,,
,,0.059444444,19.02140539,,
,,0.031944444,35.39635461,,
,,0.029722222,38.04281078,,
,,0.032777778,34.49644658,,
,,0.032222222,35.09121338,,
,,0.060277778,18.75843644,,
,,0.017222222,48.04927507,,
,,0.019722222,41.95852182,,
,,0.019722222,41.95852182,,
,,0.017777778,46.54773404,,
,,0.021666667,38.19301244,,
,,0.013611111,60.79704164,,
,,0.016666667,49.65091594,,
,,0.015833333,52.26412419,,
,,0.018333333,45.13719803,,
,,0.018333333,45.13719803,,
,,0.019722222,41.95852182,,
,,0.004722222,58.45331856,,
,,0.004444444,62.10665426,,
,,0.003055556,90.33692948,,
,,0.004166667,66.24708595,,
,,0.006944444,39.74825729,,
,,0.006944444,39.74825729,,
,,0.004166667,66.24708595,,
,,0.005,55.20590938,,
,,0.006666667,41.40442996,,
,,0.005555556,49.68531446,,
,,0.005,55.20590938,,
,,0.006388889,43.20462398,,
,,0.004166667,66.24708595,,
,,0.006944444,39.74825729,,
,,0.006388889,43.20462398,,
,,0.005555556,49.68531446,,
,,0.005555556,49.68531446,,
,,0.005555556,49.68531446,,
,,0.005833333,47.3193536,,
,,0.006111111,45.16847213,,
,,0.006111111,45.16847213,,
,,0.007222222,38.2194769,,
,,0.009722222,36.63114051,,
,,0.005,71.22721603,,
,,0.006666667,53.42040935,,
,,0.004722222,75.41705581,,
,,0.006388889,55.74303766,,
,,0.006388889,55.74303766,,
,,0.004722222,75.41705581,,
,,0.005555556,64.1044893,,
,,0.005277778,67.47841234,,
,,0.007222222,49.31115107,,
,,0.005555556,64.1044893,,
,,0.006111111,58.27681417,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.006388889,55.74303766,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.005555556,64.1044893,,
,,0.005833333,61.05190294,,
,,0.006111111,58.27681417,,
,,0.006111111,58.27681417,,
,,0.006111111,58.27681417,,
,,0.006388889,55.74303766,,
,,0.013888889,52.42302041,,
,,0.013888889,52.42302041,,
,,0.04,18.20243779,,
,,0.011666667,62.40835635,,
,,0.010277778,70.84191851,,
,,0.016388889,44.42628854,,
,,0.013333333,54.60731473,,
,,0.013333333,54.60731473,,
,,0.013333333,54.60731473,,
,,0.104166667,6.989736088,,
,,0.014444444,50.40675235,,
,,0.014444444,50.40675235,,
,,0.019166667,27.00605589,,
,,0.02,25.88080401,,
,,0.025,20.70464321,,
,,0.043055556,12.02205077,,
,,0.018888889,27.40320408,,
,,0.032222222,16.06394743,,
,,0.028333333,18.26880304,,
,,0.032222222,16.06394743,,
,,0.032222222,16.06394743,,
,,0.019166667,27.00605589,,
,,0.023055556,22.4508175,,
,,0.018055556,29.28701361,,
,,0.011111111,47.59139877,,
,,0.019444444,27.19508536,,
,,0.042777778,12.36140209,,
,,0.010833333,48.81169206,,
,,0.018055556,29.28701361,,
,,0.013888889,38.07311833,,
,,0.0075,70.50577524,,
,,0.011944444,44.27106982,,
,,0.0075,70.50577524,,
,,0.0075,70.50577524,,
,,0.011388889,46.43063203,,
,,0.011111111,47.59139877,,
,,0.011111111,47.59139877,,
,,0.011111111,47.59139877,,
,,0.018611111,21.29336846,,
,,0.008333333,47.55519118,,
,,0.0075,52.8390992,,
,,0.013055556,30.3543751,,
,,0.014166667,36.27765566,,
,,0.01,51.39334673,,
,,0.012222222,42.04910264,,
,,0.0125,41.11467739,,
,,0.016666667,30.83600742,,
,,0.010277778,50.00433628,,
,,0.011666667,44.0514388,,
,,0.011111111,46.25401252,,
,,0.010555556,48.6884317,,
,,0.015277778,33.63928101,,
,,0.010277778,50.00433628,,
,,0.011111111,46.25401252,,
,,0.011666667,44.0514388,,
,,0.015277778,33.63928101,,
,,0.009722222,52.86172928,,
,,0.011666667,44.0514388,,
,,0.006111111,41.49328097,,
,,0.007222222,35.10969972,,
,,0.004444444,57.053266,,
,,0.004166667,60.85680611,,
,,0.010555556,24.02242437,,
,,0.003611111,70.21939944,,
,,0.005277778,48.04484875,,
