stop_id_modified_from,stop_id_modified_to,time,speed,number_of_trips
,,0.025833333,31.36030353,
,,0.016944444,30.75050114,
,,0.013333333,48.10722512,
,,0.01,39.68664048,
,,0.033611111,33.51168072,
,,0.000277778,363.5873234,
,,0.049444444,23.56158484,
,,0.016666667,28.80981112,
,,0.031944444,31.37582839,
,,0.029722222,37.97235293,
,,0.015,35.25288762,
,,0.013611111,38.85012137,
,,0.042777778,12.36140209,
,,0.019166667,27.58921592,
,,0.013888889,38.07311833,
,,0.010277778,51.4501592,
,,0.012222222,43.26490832,
,,0.013333333,39.65949957,
,,0.018333333,28.84327222,
,,0.018333333,28.84327222,
,,0.013611111,38.85012137,
,,0.013611111,38.85012137,
,,0.011944444,44.27106982,
,,0.023055556,22.93561319,
,,0.013611111,38.85012137,
,,0.014166667,27.97364009,
,,0.030833333,12.852754,
,,0.012222222,32.42399328,
,,0.015833333,25.02904752,
,,0.016666667,23.77759416,
,,0.014166667,36.27765566,
,,0.011666667,44.0514388,
,,0.012222222,42.04910264,
,,0.011944444,43.02698956,
,,0.013611111,37.7583775,
,,0.013611111,37.7583775,
,,0.01,51.39334673,
,,0.052222222,9.841279204,
,,0.011944444,43.02698956,
,,0.011666667,44.0514388,
,,0.0125,41.11467739,
,,0.014444444,35.58001037,
,,0.014444444,35.58001037,
,,0.011111111,46.25401252,
,,0.012777778,40.22087935,
,,0.011388889,45.12586498,
,,0.009444444,54.41648734,
,,0.009444444,54.41648734,
,,0.011388889,45.12586498,
,,0.016111111,31.89931888,
,,0.011944444,43.02698956,
,,0.006111111,41.49328097,
,,0.007222222,35.10969972,
,,0.005277778,48.04484875,
,,0.005555556,45.64260458,
,,0.004722222,53.69718868,
,,0.004722222,53.69718868,
,,0.01,25.35700457,
,,0.005555556,45.64260458,
,,0.003888889,65.20372418,
,,0.003333333,76.07102133,
,,0.008055556,31.47765911,
,,0.009444444,26.84859434,
,,0.009444444,26.84859434,
,,0.006111111,41.49328097,
,,0.006388889,39.68922386,
,,0.005,50.71400915,
,,0.005277778,48.04484875,
,,0.005277778,48.04484875,
,,0.003888889,65.20372418,
,,0.009722222,26.08149102,
,,0.006111111,41.49328097,
,,0.042222222,15.84604874,
,,0.057777778,11.57980474,
,,0.000277778,809.565345,
,,0.005555556,40.47829639,
,,0.005833333,38.55076376,
,,0.005833333,38.55076376,
,,0.008055556,27.91606717,
,,0.008055556,27.91606717,
,,0.008333333,26.98553417,
,,0.005277778,44.57456689,
,,0.017777778,17.3325029,
,,0.011944444,15.15334356,
,,0.021388889,34.58682848,
,,0.043611111,7.717115187,
,,0.028333333,11.87830486,
,,0.006388889,36.06003669,
,,0.011666667,25.58911246,
,,0.011944444,24.99401846,
,,0.009166667,32.56796105,
,,0.011111111,26.86856912,
,,0.008888889,33.58571064,
,,0.008055556,37.06009292,
,,0.011944444,24.99401846,
,,0.008888889,33.58571064,
,,0.003888889,65.83058473,
,,0.005277778,48.50674599,
,,0.005,51.20156737,
,,0.006111111,41.89219224,
,,0.005,51.20156737,
,,0.004166667,61.44187593,
,,0.0225,21.62969592,
,,0.025555556,19.0435363,
,,0.0225,19.45498538,
,,0.008888889,23.44170784,
,,0.029166667,11.28410342,
,,0.045555556,7.224578424,
,,0.025833333,11.17180849,
,,0.016388889,17.60979947,
,,0.041111111,14.90833992,
,,0.060277778,10.16789997,
,,0.028611111,18.57743877,
,,0.0175,19.32862093,
,,0.024722222,13.68205763,
,,0.019166667,18.10697003,
,,0.030833333,11.25568439,
,,0.031111111,8.011047962,
,,0.018888889,13.19466711,
,,0.020277778,12.29092272,
,,0.028888889,8.627282356,
,,0.018055556,13.80365148,
,,0.028055556,8.883538161,
,,0.009444444,26.38933561,
,,0.011666667,21.36279388,
,,0.029722222,8.38539603,
,,0.029722222,8.38539603,
,,0.029722222,8.38539603,
,,0.029722222,8.38539603,
,,0.013333333,28.04201143,
,,0.018333333,20.39418999,
,,0.015,24.92623176,
,,0.015277778,24.47302719,
,,0.023333333,16.02400636,
,,0.015277778,24.47302719,
,,0.014722222,25.3965384,
,,0.015,24.92623176,
,,0.015,24.92623176,
,,0.015,24.92623176,
,,0.013333333,39.73132796,
,,0.013333333,39.73132796,
,,0.039166667,12.12871441,
,,0.039166667,12.12871441,
,,0.046944444,10.11922345,
,,0.038611111,13.76270243,
,,0.038611111,13.76270243,
,,0.038055556,3.237591871,
,,0.038055556,3.237591871,
,,0.005833333,46.86127036,
,,0.005833333,46.86127036,
,,0.023055556,13.30933554,
,,0.0075,36.49901728,
,,0.004444444,38.77996012,
,,0.008611111,30.83344108,
,,0.000277778,264.4873612,
,,0.0125,22.0674139,
,,0.031944444,22.30740989,
,,0.005,39.29893803,
,,0.005,39.29893803,
,,0.017222222,23.33713531,
,,0.082222222,4.278022724,
,,0.008888889,39.57170959,
,,0.018333333,19.21155805,
,,0.006388889,39.89028576,
,,0.005277778,48.28823947,
,,0.006111111,41.70348205,
,,0.005833333,43.68936385,
,,0.005277778,48.28823947,
,,0.006111111,41.70348205,
,,0.006666667,38.22818928,
,,0.025277778,22.39222864,
,,0.021666667,26.12426657,
,,0.028888889,19.59320015,
,,0.018888889,29.96607076,
,,0.018888889,29.96607076,
,,0.019444444,29.10989815,
,,0.016388889,34.53716627,
,,0.038611111,11.41664301,
,,0.028333333,24.41508754,
,,0.017222222,14.19810764,
,,0.007777778,31.35300167,
,,0.008888889,27.4338769,
,,0.009444444,25.82012098,
,,0.012222222,19.95191109,
,,0.012222222,19.95191109,
,,0.007777778,31.35300167,
,,0.01,24.38566866,
,,0.015,16.25711244,
,,0.008333333,29.26280357,
,,0.01,24.38566866,
,,0.005277778,57.09881255,
,,0.005,60.27097134,
,,0.005555556,54.24386986,
,,0.005555556,54.24386986,
,,0.005,60.27097134,
,,0.004444444,67.80484954,
,,0.004444444,67.80484954,
,,0.004722222,63.8163256,
,,0.004722222,63.8163256,
,,0.004722222,63.8163256,
,,0.005555556,54.24386986,
,,0.004444444,67.80484954,
,,0.005555556,54.24386986,
,,0.005555556,54.24386986,
,,0.014166667,21.27210703,
,,0.005833333,51.66083553,
,,0.0175,17.22027752,
,,0.012777778,34.03776097,
,,0.012777778,34.03776097,
,,0.013611111,31.95381724,
,,0.011944444,36.41249047,
,,0.011944444,36.41249047,
,,0.010833333,40.14710462,
,,0.011666667,37.27945208,
,,0.011666667,37.27945208,
,,0.011666667,37.27945208,
,,0.014444444,30.11032847,
,,0.011666667,37.27945208,
,,0.026388889,10.83067,
,,0.026388889,10.83067,
,,0.028333333,10.08738889,
,,0.028333333,10.08738889,
,,0.023611111,12.10486658,
,,0.011388889,25.09545474,
,,0.009444444,27.26209034,
,,0.016111111,12.62555001,
,,0.011388889,35.10315649,
,,0.014722222,27.15527268,
,,0.011944444,24.80491103,
,,0.008611111,34.40681123,
,,0.008611111,34.40681123,
,,0.049722222,22.01375105,
,,0.049722222,22.01375105,
,,0.074722222,14.64855551,
,,0.046944444,23.31633999,
,,0.021666667,20.02578171,
,,0.009444444,30.8208841,
,,0.014722222,25.5996989,
,,0.012777778,29.49530429,
,,0.016666667,23.49220586,
,,0.030833333,47.55370179,
,,0.016111111,23.19010577,
,,0.020555556,22.6067291,
,,0.010833333,39.56554012,
,,0.037777778,39.18439429,
,,0.041944444,37.9962447,
,,0.038055556,15.24018616,
,,0.021388889,27.11565608,
,,0.041666667,13.91937008,
,,0.005277778,46.23839904,
,,0.006111111,39.93316522,
,,0.006111111,44.6362865,
,,0.0175,15.58727437,
,,0.006666667,40.91659317,
,,0.016111111,25.02746224,
,,0.001388889,290.3185368,
,,0.001944444,207.3704474,
,,0.002222222,181.4491181,
,,0.001944444,207.3704474,
,,0.01,40.32202222,
,,0.030555556,10.95053375,
,,0.012777778,26.18605888,
,,0.009166667,36.50177835,
,,0.015833333,21.13260973,
,,0.015833333,21.13260973,
,,0.014166667,23.61879806,
,,0.007222222,42.59965621,
,,0.006111111,50.34504761,
,,0.0075,41.0218899,
,,0.006944444,44.30364393,
,,0.006944444,44.30364393,
,,0.005833333,52.74243289,
,,0.005555556,57.6754905,
,,0.005,64.08388346,
,,0.008055556,39.77620133,
,,0.008333333,38.45033162,
,,0.008333333,38.45033162,
,,0.006944444,46.14039905,
,,0.019444444,19.77544439,
,,0.028611111,13.43962214,
,,0.009444444,40.71415119,
,,0.019166667,20.06204422,
,,0.019166667,20.06204422,
,,0.016666667,23.07135079,
,,0.009722222,34.28809714,
,,0.008888889,37.50260492,
,,0.008888889,37.50260492,
,,0.007777778,42.86011922,
,,0.008333333,40.00278068,
,,0.007777778,42.86011922,
,,0.007777778,42.86011922,
,,0.007777778,42.86011922,
,,0.006388889,41.03459698,
,,0.009444444,27.75869975,
,,0.009444444,27.75869975,
,,0.007222222,36.29983754,
,,0.006388889,41.03459698,
,,0.007222222,36.29983754,
,,0.007222222,36.29983754,
,,0.0075,34.95539804,
,,0.02,28.6424324,
,,0.0225,25.45993991,
,,0.0225,25.45993991,
,,0.020833333,27.49673554,
,,0.016666667,34.37091819,
,,0.016666667,34.37091819,
,,0.018055556,31.72700126,
,,0.007777778,36.90546662,
,,0.007777778,36.90546662,
,,0.008333333,34.44510454,
,,0.007777778,36.90546662,
,,0.007777778,36.90546662,
,,0.008333333,34.44510454,
,,0.005277778,43.2445157,
,,0.0075,30.43132714,
,,0.005555556,41.08228835,
,,0.005,45.64699071,
,,0.005277778,43.2445157,
,,0.005277778,43.2445157,
,,0.005555556,41.08228835,
,,0.015277778,25.02550188,
,,0.015277778,25.02550188,
,,0.016111111,23.73107987,
,,0.01,38.2334062,
,,0.012777778,29.92179564,
,,0.014444444,26.46928203,
,,0.014444444,26.46928203,
,,0.019722222,19.38595266,
,,0.011111111,17.50468413,
,,0.000277778,160.3005473,
,,0.008888889,39.73119423,
,,0.008611111,41.0128467,
,,0.008055556,39.97695968,
,,0.012222222,26.34845263,
,,0.0225,12.27978134,
,,0.013611111,20.29923054,
,,0.015277778,18.08476861,
,,0.008888889,50.35581761,
,,0.043611111,12.03373459,
,,0.034722222,15.11437071,
,,0.016944444,30.97207173,
,,0.0025,68.40793505,
,,0.005,52.97738587,
,,0.011944444,24.33142972,
,,0.008888889,25.75482141,
,,0.015833333,39.40571177,
,,0.015833333,39.40571177,
,,0.018055556,34.55577643,
,,0.012222222,31.67997561,
,,0.010277778,37.673483,
,,0.010277778,37.673483,
,,0.011944444,30.12972991,
,,0.011944444,40.55786717,
,,0.0075,39.40034879,
,,0.0075,39.40034879,
,,0.008611111,34.31643326,
,,0.025555556,16.81336539,
,,0.025555556,16.81336539,
,,0.013888889,30.93659261,
,,0.013888889,30.93659261,
,,0.014722222,29.1854654,
,,0.017777778,26.85481582,
,,0.017777778,26.85481582,
,,0.009166667,39.01969067,
,,0.009166667,39.01969067,
,,0.011666667,45.36574104,
,,0.011666667,45.36574104,
,,0.012222222,43.30366393,
,,0.009722222,33.9737541,
,,0.009722222,33.9737541,
,,0.011111111,29.72703445,
,,0.007777778,42.1351354,
,,0.0025,61.23799541,
,,0.013611111,38.84302275,
,,0.010555556,39.79779815,
,,0.008055556,40.80289405,
,,0.038055556,23.67966082,
,,0.013333333,25.37516694,
,,0.008333333,35.57310951,
,,0.027222222,28.32636753,
,,0.010833333,35.2007889,
,,0.011944444,39.82052676,
,,0.019444444,24.46118037,
,,0.011111111,40.00261643,
,,0.008055556,42.0462692,
,,0.026666667,21.6836042,
,,0.025555556,22.62636949,
,,0.019444444,29.73751539,
,,0.022777778,25.38568304,
,,0.022777778,25.38568304,
,,0.028611111,20.20996153,
,,0.015277778,37.84774544,
,,0.027777778,20.81626013,
,,0.027777778,20.81626013,
,,0.006666667,28.67285887,
,,0.01,37.86748107,
,,0.002777778,66.22725461,
,,0.005,36.79292217,
,,0.006388889,51.62269142,
,,0.008055556,40.94213303,
,,0.059444444,5.160259111,
,,0.008055556,35.63722443,
,,0.0075,38.27702094,
,,0.0075,38.27702094,
,,0.005,53.78393471,
,,0.005555556,48.40553736,
,,0.008333333,32.27036212,
,,0.008333333,32.27036212,
,,0.009166667,39.75906756,
,,0.000555556,217.4612667,
,,0.014166667,37.75868728,
,,0.014166667,37.75868728,
,,0.014166667,37.75868728,
,,0.005833333,67.28703971,
,,0.005833333,67.28703971,
,,0.001944444,96.19383635,
,,0.421944444,,
,,0.044444444,17.20739614,
,,0.005,24.60464985,
,,0.008611111,23.53069979,
,,0.014444444,30.11265687,
,,0.008888889,32.6322464,
,,0.085833333,5.99589789,
,,0.01,20.1306996,
,,0.009722222,37.81402792,
,,0.016666667,33.60280996,
,,0.016666667,33.60280996,
,,0.023333333,22.53070436,
,,0.026666667,17.49278696,
,,0.026666667,17.49278696,
,,0.023888889,15.98404991,
,,0.000277778,58.193498,
,,0.000277778,58.193498,
,,0.021944444,17.38187393,
,,0.021944444,17.38187393,
,,0.006944444,38.14352309,
,,0.003888889,43.97637888,
,,0.026666667,14.77975192,
,,0.020555556,17.31178033,
,,0.073888889,14.92445093,
,,0.067222222,21.38170556,
,,0.030555556,30.29712784,
,,0.032777778,34.54389827,
,,0.048055556,33.57435732,
,,0.081111111,34.34039475,
,,0.094444444,30.47222155,
,,0.083888889,36.22846767,
,,0.012222222,39.34191769,
,,0.013055556,35.32590017,
,,0.238055556,,
,,0.023333333,17.54314415,
,,0.0225,20.70656115,
,,0.010833333,26.0090013,
,,0.011111111,48.41028377,
,,0.02,14.50764799,
,,0.024722222,11.73652432,
,,0.008333333,34.81835657,
,,0.019722222,14.71198123,
,,0.022777778,12.7384225,
,,0.013888889,31.73705985,
,,0.014722222,29.94062319,
,,0.014444444,30.51640489,
,,0.012777778,34.49680386,
,,0.009444444,46.67214941,
,,0.010833333,40.68853985,
,,0.015555556,28.33666,
,,0.006944444,55.00703467,
,,0.038888889,20.71846372,
,,0.043055556,20.16678868,
,,0.01,65.52673544,
,,0.016666667,32.33230999,
,,0.009444444,53.6424066,
,,0.0175,37.37541801,
,,0.025833333,39.20624255,
,,0.0175,21.98180294,
,,0.0175,21.98180294,
,,0.038611111,27.03958593,
,,0.068611111,25.69145562,
,,0.068611111,25.69145562,
,,0.031944444,30.19494794,
,,0.008611111,58.42350601,
,,0.013055556,46.53166219,
,,0.019444444,51.98669374,
,,0.019166667,32.71854768,
,,0.011944444,47.87848215,
,,0.024722222,47.50936298,
,,0.026111111,40.39724517,
,,0.025833333,40.83162451,
,,0.0075,42.74880865,
,,0.0075,29.49229404,
,,0.015833333,24.01923734,
,,0.010277778,47.54227666,
,,0.0175,26.49023904,
,,22.07944444,,
,,0.026944444,29.13929586,
,,0.026111111,30.06927302,
,,0.025,31.40568502,
,,0.044722222,17.55597308,
,,0.038055556,20.63147167,
,,0.036666667,21.41296687,
,,0.038888889,20.18936888,
,,0.003055556,256.9555673,
,,0.003055556,256.9555673,
,,0.04,30.53992295,
,,0.037777778,32.33638881,
,,0.028333333,43.11518584,
,,0.023888889,51.13661493,
,,0.013611111,31.68348714,
,,0.011111111,38.81227181,
,,0.011944444,36.10443988,
,,0.011944444,36.10443988,
,,0.014166667,30.44099648,
,,0.02,38.92090081,
,,0.02,38.92090081,
,,0.019166667,40.61311318,
,,0.019166667,40.61311318,
,,0.023611111,37.55567923,
,,0.023611111,37.55567923,
,,0.026111111,33.95992269,
,,0.026111111,33.95992269,
,,0.011666667,42.08089474,
,,0.023611111,31.2121471,
,,0.007777778,46.66337556,
,,0.012777778,42.13787,
,,0.028888889,40.87896649,
,,0.014166667,46.56360899,
,,0.011944444,55.22660937,
,,0.011666667,56.54152492,
,,0.013333333,49.47383695,
,,0.013888889,47.49488191,
,,0.011666667,56.54152492,
,,0.016111111,40.94386432,
,,0.015,43.97674286,
,,0.012777778,51.62487115,
,,0.012777778,51.62487115,
,,0.014444444,45.66815745,
,,0.014444444,45.22308646,
,,0.011666667,55.99048468,
,,0.013333333,48.99167672,
,,0.014722222,44.36981999,
,,0.013611111,47.99184577,
,,0.013333333,48.99167672,
,,0.012222222,53.44546515,
,,0.016388889,39.85763403,
,,0.015,43.548156,
,,0.015,43.548156,
,,0.015,43.548156,
,,0.018888889,43.60091191,
,,0.019722222,41.75862057,
,,0.020833333,39.53149433,
,,0.020833333,39.53149433,
,,0.020555556,40.0657022,
,,0.019722222,41.75862057,
,,0.0325,25.34070109,
,,0.0225,36.6032349,
,,0.021388889,38.50470145,
,,0.023888889,34.47513969,
,,0.011388889,38.45874249,
,,0.018055556,24.25859106,
,,0.025555556,17.13922207,
,,0.025555556,17.13922207,
,,0.011388889,38.45874249,
,,0.022222222,19.71010592,
,,0.022222222,19.71010592,
,,0.025555556,17.13922207,
,,0.015277778,28.66924427,
,,0.015277778,28.66924427,
,,0.018888889,23.18835953,
,,0.021388889,20.47803181,
,,0.021388889,20.47803181,
,,0.020555556,21.30822194,
,,0.032777778,13.36278345,
,,0.008888889,47.1043604,
,,0.010555556,39.66682864,
,,0.011388889,36.76437895,
,,0.012222222,34.25771771,
,,0.008611111,48.62385713,
,,0.0125,33.49643448,
,,0.0125,33.49643448,
,,0.010555556,39.66682864,
,,0.010833333,38.64973328,
,,0.011111111,37.68348917,
,,0.011111111,37.68348917,
,,0.011388889,36.76437895,
,,0.011388889,36.76437895,
,,0.011388889,36.76437895,
,,0.0125,33.49643448,
,,0.005833333,34.72098654,
,,0.003055556,66.28550632,
,,0.004722222,42.89063,
,,0.003888889,52.08147534,
,,0.005,40.50781531,
,,0.004722222,42.89063,
,,0.004444444,45.57129678,
,,0.004722222,42.89063,
,,0.003888889,52.08147534,
,,0.003333333,60.76172904,
,,0.003888889,52.08147534,
,,0.004444444,45.57129678,
,,0.004722222,42.89063,
,,0.003888889,52.08147534,
,,0.011388889,39.16336558,
,,0.008611111,51.79671049,
,,0.011111111,40.14245052,
,,0.013888889,32.11395983,
,,0.011666667,38.23090378,
,,0.011388889,39.16336558,
,,0.010277778,43.39724243,
,,0.010555556,42.25520887,
,,0.008888889,50.17806201,
,,0.010833333,41.17174497,
,,0.011666667,38.23090378,
,,0.011388889,39.16336558,
,,0.012777778,34.90647775,
,,0.015555556,26.1181418,
,,0.008888889,45.70674889,
,,0.009166667,44.32169483,
,,0.011111111,36.56539993,
,,0.010277778,39.53016084,
,,0.010555556,38.48989266,
,,0.010277778,39.53016084,
,,0.009722222,41.78902903,
,,0.008888889,45.70674889,
,,0.008888889,45.70674889,
,,0.010277778,39.53016084,
,,0.011111111,36.56539993,
,,0.009166667,44.32169483,
,,0.009166667,44.32169483,
,,0.010277778,39.53016084,
,,0.031111111,36.34447088,
,,0.057222222,19.76010068,
,,0.039722222,28.46559962,
,,0.052777778,21.42410898,
,,0.052222222,21.65202522,
,,0.039722222,28.46559962,
,,0.041388889,27.31933364,
,,0.06,18.84528113,
,,0.033333333,33.92150637,
,,0.033333333,33.92150637,
,,0.018055556,45.8316145,
,,0.019444444,42.55792977,
,,0.0175,47.28658756,
,,0.018611111,44.46350797,
,,0.020555556,40.25749935,
,,0.020277778,40.80897237,
,,0.016388889,50.49245756,
,,0.018611111,44.46350797,
,,0.021666667,38.19301244,
,,0.018611111,44.46350797,
,,0.018611111,44.46350797,
,,0.006388889,43.20462398,
,,0.007222222,38.2194769,
,,0.005555556,49.68531446,
,,0.003888889,70.97902431,
,,0.004166667,66.24708595,
,,0.005277778,52.300333,
,,0.006388889,43.20462398,
,,0.006388889,43.20462398,
,,0.006666667,41.40442996,
,,0.005277778,52.300333,
,,0.005833333,47.3193536,
,,0.006111111,45.16847213,
,,0.007222222,38.2194769,
,,0.005277778,52.300333,
,,0.003611111,76.4389538,
,,0.006111111,45.16847213,
,,0.006666667,41.40442996,
,,0.006666667,41.40442996,
,,0.006944444,39.74825729,
,,0.005833333,47.3193536,
,,0.006666667,41.40442996,
,,0.006666667,41.40442996,
,,0.006666667,41.40442996,
,,0.005833333,47.3193536,
,,0.005555556,64.1044893,
,,0.006666667,53.42040935,
,,0.005277778,67.47841234,
,,0.005555556,64.1044893,
,,0.008611111,41.35773887,
,,0.006388889,55.74303766,
,,0.006666667,53.42040935,
,,0.006388889,55.74303766,
,,0.005555556,64.1044893,
,,0.006111111,58.27681417,
,,0.008888889,40.06530851,
,,0.005277778,67.47841234,
,,0.005555556,64.1044893,
,,0.008611111,41.35773887,
,,0.006111111,58.27681417,
,,0.005555556,64.1044893,
,,0.005833333,61.05190294,
,,0.006111111,58.27681417,
,,0.006111111,58.27681417,
,,0.006944444,51.28359882,
,,0.006111111,58.27681417,
,,0.006111111,58.27681417,
,,0.005555556,64.1044893,
,,0.0075,47.48481068,
,,0.006388889,55.74303766,
,,0.006388889,55.74303766,
,,0.005,71.22721603,
,,0.015555556,46.80626726,
,,0.015555556,46.80626726,
,,0.013333333,54.60731473,
,,0.016388889,44.42628854,
,,0.141666667,5.139511834,
,,0.013888889,52.42302041,
,,0.015833333,45.98510696,
,,0.017222222,42.27663025,
,,0.015555556,46.80626726,
,,0.013333333,54.60731473,
,,0.018333333,39.71441044,
,,0.013611111,53.49287884,
,,0.015833333,45.98510696,
,,0.015833333,45.98510696,
,,0.015555556,46.80626726,
,,0.017222222,42.27663025,
,,0.015833333,45.98510696,
,,0.016388889,44.42628854,
,,0.016388889,44.42628854,
,,0.0125,58.24780092,
,,0.036944444,14.01066098,
,,0.035,14.78903086,
,,0.038611111,13.40588413,
,,0.029166667,17.74683683,
,,0.034444444,15.02756381,
,,0.037777778,13.70160204,
,,0.037777778,13.70160204,
,,0.0425,12.17920189,
,,0.028611111,18.09143588,
,,0.037222222,13.90610373,
,,0.041388889,12.50616029,
,,0.027222222,18.53422004,
,,0.025833333,19.53068357,
,,0.030833333,16.36354566,
,,0.029166667,17.29860503,
,,0.005,86.0393017,
,,0.032222222,34.40051162,
,,0.029444444,28.87487751,
,,0.028333333,30.00722555,
,,0.017777778,29.57587176,
,,0.027222222,19.31485543,
,,0.003888889,62.78791878,
,,0.006666667,36.62628517,
,,0.003888889,62.78791878,
,,0.006666667,36.62628517,
,,0.006111111,39.95595018,
,,0.006111111,39.95595018,
,,0.003611111,67.6177627,
,,0.03,37.96839207,
,,0.029444444,8.173664684,
,,0.013888889,17.32816873,
,,0.015,16.0446008,
,,0.019444444,12.37726376,
,,0.005833333,41.25754728,
,,0.006944444,34.65633995,
,,0.030833333,23.76047356,
,,0.030833333,23.76047356,
,,0.036111111,20.2877888,
,,0.015277778,21.86163043,
,,0.015277778,21.86163043,
,,0.011388889,29.32657755,
,,0.018055556,28.95610643,
,,0.018055556,36.12123738,
,,0.019722222,33.06873963,
,,0.003888889,112.8059048,
,,0.003888889,112.8059048,
,,0.003888889,112.8059048,
,,0.003888889,112.8059048,
,,0.003888889,112.8059048,
,,0.035555556,12.33814604,
,,0.003333333,131.6069059,
,,0.003333333,131.6069059,
,,0.007222222,60.74164465,
,,0.003888889,112.8059048,
,,0.003888889,112.8059048,
,,0.003611111,121.4832893,
,,0.004166667,105.2855057,
,,0.013333333,32.901724,
,,0.002777778,157.9282586,
,,0.005277778,83.12013926,
,,0.005277778,83.12013926,
,,0.005,87.73792847,
,,0.008611111,50.94460428,
,,0.008611111,50.94460428,
,,0.005277778,83.12013926,
,,0.004166667,105.2855057,
,,0.015277778,28.71423072,
,,0.003333333,131.6069059,
,,0.006388889,68.66446456,
,,0.003888889,112.8059048,
,,0.004722222,92.89898746,
,,0.020833333,21.05710317,
,,0.023611111,18.5797967,
,,0.012777778,34.33223228,
,,0.008055556,54.45802156,
,,0.006388889,68.66446456,
,,0.008055556,54.45802156,
,,0.016666667,26.32137801,
,,0.011666667,37.60196827,
,,0.035555556,12.33814604,
,,0.0525,6.576294423,
,,0.041111111,8.398105739,
,,0.041111111,8.398105739,
,,0.041111111,8.398105739,
,,0.041111111,8.398105739,
,,0.046388889,7.442632593,
,,0.0375,9.206812193,
,,0.0475,7.268535942,
,,0.079722222,4.330730486,
,,0.0375,9.206812193,
,,0.044166667,7.817104633,
,,0.051111111,6.754998091,
,,0.025277778,13.65845753,
,,0.0375,9.206812193,
,,0.043333333,7.96743369,
,,0.055,6.27737195,
,,0.049166667,7.022144845,
,,0.044722222,7.71999784,
,,0.044722222,7.71999784,
,,0.043611111,7.916685664,
,,0.071944444,4.798917582,
,,0.053055556,6.507432647,
,,0.043333333,7.96743369,
,,0.051944444,6.64662918,
,,0.042222222,8.177102977,
,,0.046944444,7.354554188,
,,0.058333333,5.918665015,
,,0.031111111,11.09749688,
,,0.058888889,5.862828508,
,,0.041666667,8.286130907,
,,0.0525,6.576294423,
,,0.058888889,5.862828508,
,,0.062777778,5.499644432,
,,0.053611111,6.657071457,
,,0.012777778,34.10131669,
,,0.071111111,9.396877989,
,,0.020277778,27.79732107,
,,0.0125,45.09343245,
,,0.024166667,23.32418888,
,,0.023055556,24.44824604,
,,0.016666667,21.68676237,
,,0.007777778,46.47163325,
,,0.010277778,35.16772271,
,,0.018055556,20.01854979,
,,0.01,27.68149189,
,,0.013055556,18.80193387,
,,0.013333333,22.96461614,
,,0.006111111,40.78683626,
,,0.006111111,40.78683626,
,,0.010555556,23.61343009,
,,0.006111111,40.78683626,
,,0.006111111,40.78683626,
,,0.005555556,43.36694743,
,,0.004444444,54.20869405,
,,0.006666667,36.13912394,
,,0.015555556,23.37856385,
,,0.036666667,9.918178798,
,,0.0175,20.78094624,
,,0.036666667,9.918178798,
,,0.064722222,10.2000714,
,,0.039722222,17.67112569,
,,0.001388889,88.48727022,
,,0.003333333,58.59179899,
,,0.009722222,39.03204733,
,,0.003333333,58.83358794,
,,0.000277778,1126.511267,
,,0.007777778,18.03504015,
,,0.020833333,29.16031883,
,,0.022222222,27.33779874,
,,0.000277778,387.9219488,
,,0.028055556,18.89306845,
,,0.028055556,18.89306845,
,,0.028055556,18.89306845,
,,0.022777778,23.2707308,
,,0.010833333,35.20063871,
,,0.036388889,27.52821714,
,,0.041666667,24.04130952,
,,0.041666667,24.04130952,
,,0.032777778,26.2166042,
,,0.0375,22.9152542,
,,0.0375,22.9152542,
,,0.001388889,109.6852925,
,,0.021388889,28.48906692,
,,0.036388889,13.54569214,
,,0.033611111,7.911830208,
,,0.001388889,272.7015491,
,,0.001388889,272.7015491,
,,0.014722222,25.72656368,
,,0.005277778,66.80263546,
,,0.005277778,66.80263546,
,,0.005833333,60.4404857,
,,0.009166667,38.46212367,
,,0.009166667,38.46212367,
,,0.023333333,29.79904558,
,,0.023333333,29.79904558,
,,0.02,34.76555268,
,,0.016388889,42.42575891,
,,0.021111111,32.93578692,
,,0.021111111,32.93578692,
,,0.018611111,30.55713208,
,,0.018611111,30.55713208,
,,0.022222222,25.59159822,
,,0.014166667,40.14368214,
,,0.014166667,40.14368214,
,,0.019166667,29.67141741,
,,0.022777778,38.76839345,
,,0.024166667,21.37947187,
,,0.031388889,16.46030152,
,,0.038888889,13.28581481,
,,0.048888889,10.56826178,
,,0.006388889,30.94320006,
,,0.007222222,27.37283214,
,,0.006666667,29.65389909,
,,0.007222222,27.37283214,
,,0.006111111,32.3497103,
,,0.006388889,30.94320006,
,,0.013888889,31.46701278,
,,0.032777778,13.33348001,
,,0.038333333,11.40109178,
,,0.014722222,29.68586179,
,,0.013888889,31.46701278,
,,0.001944444,75.66145784,
,,0.003611111,58.77941215,
,,0.008055556,29.45350593,
,,0.013611111,18.91451701,
,,0.005555556,38.40384538,
,,0.019444444,27.72667755,
,,0.000277778,318.0363525,
,,0.029166667,18.02836036,
,,0.016944444,19.68016467,
,,0.058055556,7.368342125,
,,0.048055556,8.901638738,
,,0.041666667,10.26655669,
,,0.0575,7.439533893,
,,0.032777778,13.05070767,
,,0.058055556,7.368342125,
,,0.043611111,9.808812228,
,,0.048333333,8.850480037,
,,0.02,21.38865994,
,,0.045,9.506071086,
,,0.045,9.506071086,
,,0.008333333,19.21403088,
