,time_sum
1590,167.7411111
1591,167.7413889
1592,167.7430556
1593,167.7522222
1594,167.7591667
1595,167.7644445
1596,167.9519445
1597,167.9563889
1598,167.9608334
1599,167.9672222
1600,167.9761111
1601,168.0052778
1602,168.0380556
1603,168.0538889
1604,168.0758334
1605,168.0922222
1606,168.1427778
1607,168.165
1608,168.2147222
1609,168.2411111
1610,168.2638889
1611,168.3913889
1612,168.4258334
1613,168.4802778
1614,168.5366667
1615,168.5805556
1616,168.6305556
1617,168.6544445
1618,168.7033334
1619,168.7386111
1620,168.7558334
1621,168.7738889
1622,168.8086111
1623,168.825
1624,168.8397222
1625,168.8536111
1626,168.8705556
1627,168.8908334
1628,168.9463889
1629,168.9813889
1630,169.0488889
1631,169.21
1632,169.3141667
1633,169.4877778
1634,169.5577778
1635,169.6063889
1636,169.6344445
1637,169.6497222
1638,169.7486111
1639,169.7902778
1640,169.7947222
1641,169.805
1642,169.8191667
1643,169.8580556
1644,169.9397222
1645,170.1180556
1646,170.135
1647,170.1425
1648,170.1541667
1649,170.1636111
1650,170.1711111
1651,170.1938889
1652,170.2375
1653,170.2641667
1654,170.2855556
1655,170.3025
1656,170.3075
1657,170.3152778
1658,170.3208334
1659,170.3286111
1660,170.3386111
1661,170.3441667
1662,170.3494445
1663,170.3572222
1664,170.3772222
1665,170.4108334
1666,170.4352778
1667,170.4519445
1668,170.4711111
1669,170.4872222
1670,170.5255556
1671,170.6069445
1672,170.6827778
1673,170.78
1674,170.8502778
1675,170.9366667
1676,170.9513889
1677,170.9655556
1678,170.9797222
1679,170.9994445
